CODART;BARRAS;NOMBRE;EXIS;PRECIO
060962;;CARP.A4 080/0 C/CIERRE GOLD;0;791,364
060963;;CARP.3 SOL.081/0 SIMIL CUERO GOLD;3;595,933
060964;7798121455818;CARP.3 SOL.OF.M&D PLAST.ROJO;-7;949,389
060965;7798121455825;CARP.3 SOL.OF.M&D PLAST.AZUL;-5;949,389
060966;7798121458314;CARP.T/CRIS.OF.M&D AZUL;26;222,311
060967;7798121458321;CARP.T/CRIS.OF.M&D NEGRO;206;222,311
060968;6926662384019;CARP.C/FUELLE A4 ERIKANA;0;502,143
060969;6926662384026;CARP.C/FUELLE OF.ERIKANA;0;562,540
060970;;CARP.3 SOL.OF.COSAS MAGICAS MARIPOS;0;945,000
060971;;CARP.3 SOL.OF.COSAS MAGICAS REPTIL;-2;945,000
060972;;CARP.3 SOL.OF.COSAS MAGICAS MUNDO M;0;945,000
060973;;CARP.3 SOL.OF.COSAS MAGICAS SERES;0;945,000
060974;;CARP.3 SOL.OF.COSAS MAGICAS COLLAGE;0;945,000
060975;;CARP.3 SOL.CH.COSAS MAGICAS ANIMAL;0;702,000
060976;;CARP.3 SOL.CH.COSAS MAGICAS FLORES;-3;702,000
060977;;CARP.3 SOL.CH.COSAS MAGICAS MIX;0;702,000
060978;;CARP.3 SOL.CH.COSAS MAGICAS CORAZON;1;702,000
060979;;CARP.3 SOL.CH.COSAS MAGICAS FUN;0;702,000
060980;4716982025608;CARP.C/FOLIO A4 X40 DUNSON NEGRO;0;1120,000
060981;4716982025615;CARP.C/FOLIO A4 X40 DUNSON AZUL;0;1120,000
060982;4716982025646;CARP.C/FOLIO A4 X60 DUNSON NEGRO;0;1260,000
060983;;CARP.C/FOLIO A4 X60 DUNSON AZUL;0;1260,000
060984;;CARP.INTERIOR OF.P/CARP.COLG.LADRIL;854;140,000
060985;7794765000940;BIBLIORATO OF.U.OF FORRADO VERDE;0;1168,264
060986;7798126578925;CARP.ESC.3A PAPERLAND SURT.;2;612,599
060987;;CARP.A4 2A PAPERLAND SURT.;4;612,599
060988;6939540586917;CARP.ESC.3A REXON C/BRILLO;0;1865,131
060989;6939540586955;CARP.ESC.3A REXON C/BRILLO;-9;1865,131
060990;6939540586931;CARP.2 TAP.N 3 REXON C/BRILLO;0;1350,612
060991;6939540586962;CARP.2 TAP.N 3 REXON C/BRILLO;-5;1350,612
060992;6954884590239;CARP.ESC.3A REXON METALLIC;17;1865,131
060993;6939540579933;CARP.2 TAP.N 3 REXON TRUE COLORS;0;1350,612
060994;6939540579940;CARP.2 TAP.N 5 REXON TRUE COLORS;1;1620,735
060995;6970823071782;CARP.2 TAP.N 3 REXON MOTOR RACING;4;2581,200
060996;6939540579964;CARP.2 TAP.N 3 REXON MOTOR RACING;0;1350,612
060997;6970823071881;CARP.2 TAP.N 5 REXON MOTOR RACING;0;1620,735
060998;6970820307501;CARP.2 TAP.N 5 REXON MOTOR RACING;18;1620,735
060999;6939540586856;CARP.ESC.3A REXON CIBER WAR;0;1865,131
061000;6939540586863;CARP.2 TAP.N 3 REXON CIBER WAR;0;1350,612
061001;6939540586894;CARP.2 TAP.N 3 REXON CIBER WAR;0;1350,612
061002;6939540586900;CARP.2 TAP.N 5 REXON CIBER WAR;0;1620,735
061003;6939540586870;CARP.2 TAP.N 5 REXON CIBER WAR;0;1620,735
061004;7797456029930;CARP.ESC.3A M.E CHUICK PVC 01102993;0;104,321
061005;7797456153789;CARP.ESC.3A C/CIER.CHUICK BOLS.IN;0;266,926
061006;7797456153802;CARP.ESC.3A C/CIER.CHUICK 0131538;0;211,092
061007;7797456153949;CARP.ESC.3A M.E C/C.COCA COLA B-IN;0;253,977
061008;7797456153925;CARP.ESC.3A M.E COCA COLA 01315392;0;117,117
061009;7797456027592;CARP.ESC.3A C/CIER.M.E.MUAA01102759;-1;161,682
061010;6970823071683;CARP.ESC.3A REXON MOTOR RACING 4;0;1865,131
061011;6939540586887;CARP.ESC.3A REXON CIBER WAR 2;-1;1865,131
